000000213 BAS   L $$aVIS
000000213 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000213 OWN   L $$aNNL
000000213 STA   L $$aSUPPRESSED
000000214 FMT   L MX
000000214 LDR   L 00000npc^a22^^^^^^^^4500
000000214 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000214 911   L $$aPShKo-ART-HUMAN-013$$cאוסף שוש קורמוש
000000214 351   L $$cFile Record
000000214 24510 H $$aתצלומי פורטרט - יותם ראובני
000000214 BAS   L $$aVIS
000000214 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000214 OWN   L $$aNNL
000000214 STA   L $$aSUPPRESSED
000000215 FMT   L MX
000000215 LDR   L 00000npc^a22^^^^^^^^4500
000000215 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000215 911   L $$aPShKo-ART-HUMAN-014$$cאוסף שוש קורמוש
000000215 351   L $$cFile Record
000000215 24510 H $$aתצלומי פורטרט - דמויות לא מזוהות
000000215 BAS   L $$aVIS
000000215 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000215 OWN   L $$aNNL
000000215 STA   L $$aSUPPRESSED
000000216 FMT   L MX
000000216 LDR   L 00000npc^a22^^^^^^^^4500
000000216 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000216 911   L $$aPShKo-ART-DNC$$cאוסף שוש קורמוש
000000216 351   L $$cSeries Record
000000216 24510 H $$aתצלומים - עולם המחול
000000216 BAS   L $$aVIS
000000216 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000216 OWN   L $$aNNL
000000216 STA   L $$aSUPPRESSED
000000217 FMT   L MX
000000217 LDR   L 00000npc^a22^^^^^^^^4500
000000217 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000217 911   L $$aPShKo-ART-DNC-001$$cאוסף שוש קורמוש
000000217 351   L $$cFile Record
000000217 24510 H $$aתצלומי פורטרט - עידו תדמור
000000217 BAS   L $$aVIS
000000217 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000217 OWN   L $$aNNL
000000217 STA   L $$aSUPPRESSED
000000218 FMT   L MX
000000218 LDR   L 00000npc^a22^^^^^^^^4500
000000218 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000218 911   L $$aPShKo-ART-DNC-002$$cאוסף שוש קורמוש
000000218 351   L $$cFile Record
000000218 24510 H $$aתצלום פורטרט - ליאת דרור וניר בן גל
000000218 BAS   L $$aVIS
000000218 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000218 OWN   L $$aNNL
000000218 STA   L $$aSUPPRESSED
000000219 FMT   L MX
000000219 LDR   L 00000npc^a22^^^^^^^^4500
000000219 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000219 911   L $$aPShKo-ART-DNC-003$$cאוסף שוש קורמוש
000000219 351   L $$cFile Record
000000219 24510 H $$aתצלום - להקת הבלט הלאומי של גיאורגיה
000000219 BAS   L $$aVIS
000000219 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000219 OWN   L $$aNNL
000000219 STA   L $$aSUPPRESSED
000000220 FMT   L MX
000000220 LDR   L 00000npc^a22^^^^^^^^4500
000000220 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000220 911   L $$aPShKo-ART-DNC-004$$cאוסף שוש קורמוש
000000220 351   L $$cFile Record
000000220 24510 H $$aתצלומים - הופעות מחול, דמויות לא מזוהות
000000220 BAS   L $$aVIS
000000220 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000220 OWN   L $$aNNL
000000220 STA   L $$aSUPPRESSED
000000221 FMT   L MX
000000221 LDR   L 00000npc^a22^^^^^^^^4500
000000221 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000221 911   L $$aPShKo-ART-MUS$$cאוסף שוש קורמוש
000000221 351   L $$cSeries Record
000000221 24510 H $$aתצלומים - מוזיקאים ולהקות
000000221 BAS   L $$aVIS
000000221 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000221 OWN   L $$aNNL
000000221 STA   L $$aSUPPRESSED
000000222 FMT   L MX
000000222 LDR   L 00000npc^a22^^^^^^^^4500
000000222 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000222 911   L $$aPShKo-ART-MUS-001$$cאוסף שוש קורמוש
000000222 351   L $$cFile Record
000000222 24510 H $$aתצלום - גלעד בן דוד ('המוכתר')
000000222 BAS   L $$aVIS
000000222 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000222 OWN   L $$aNNL
000000222 STA   L $$aSUPPRESSED
000000223 FMT   L MX
000000223 LDR   L 00000npc^a22^^^^^^^^4500
000000223 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000223 911   L $$aPShKo-ART-MUS-002$$cאוסף שוש קורמוש
000000223 351   L $$cFile Record
000000223 24510 H $$aתצלומים - הפסנתרן איתמר גולן
000000223 BAS   L $$aVIS
000000223 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000223 OWN   L $$aNNL
000000223 STA   L $$aSUPPRESSED
000000224 FMT   L MX
000000224 LDR   L 00000npc^a22^^^^^^^^4500
000000224 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000224 911   L $$aPShKo-ART-MUS-003$$cאוסף שוש קורמוש
000000224 351   L $$cFile Record
000000224 24510 H $$aתצלום - להקת 'איפה הילד'
000000224 BAS   L $$aVIS
000000224 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000224 OWN   L $$aNNL
000000224 STA   L $$aSUPPRESSED
000000225 FMT   L MX
000000225 LDR   L 00000npc^a22^^^^^^^^4500
000000225 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000225 911   L $$aPShKo-ART-MUS-004$$cאוסף שוש קורמוש
000000225 351   L $$cFile Record
000000225 24510 H $$aתצלומים - אתי אנקרי
000000225 BAS   L $$aVIS
000000225 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000225 OWN   L $$aNNL
000000225 STA   L $$aSUPPRESSED
000000226 FMT   L MX
000000226 LDR   L 00000npc^a22^^^^^^^^4500
000000226 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000226 911   L $$aPShKo-ART-MUS-005$$cאוסף שוש קורמוש
000000226 351   L $$cFile Record
000000226 24510 H $$aתצלום - ריקי גל
000000226 BAS   L $$aVIS
000000226 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000226 OWN   L $$aNNL
000000226 STA   L $$aSUPPRESSED
000000227 FMT   L MX
000000227 LDR   L 00000npc^a22^^^^^^^^4500
000000227 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000227 911   L $$aPShKo-ART-MUS-006$$cאוסף שוש קורמוש
000000227 351   L $$cFile Record
000000227 24510 H $$aתצלום - להקת 'טיפקס'
000000227 BAS   L $$aVIS
000000227 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000227 OWN   L $$aNNL
000000227 STA   L $$aSUPPRESSED
000000228 FMT   L MX
000000228 LDR   L 00000npc^a22^^^^^^^^4500
000000228 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000228 911   L $$aPShKo-ART-MUS-007$$cאוסף שוש קורמוש
000000228 351   L $$cFile Record
000000228 24510 H $$aתצלום - שרון בן-עזר ('אליוט')
000000228 BAS   L $$aVIS
000000228 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000228 OWN   L $$aNNL
000000228 STA   L $$aSUPPRESSED
000000229 FMT   L MX
000000229 LDR   L 00000npc^a22^^^^^^^^4500
000000229 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000229 911   L $$aPShKo-ART-MUS-008$$cאוסף שוש קורמוש
000000229 351   L $$cFile Record
000000229 24510 H $$aתצלומים - ברי סחרוף ורמי פורטיס בהופעה
000000229 BAS   L $$aVIS
000000229 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000229 OWN   L $$aNNL
000000229 STA   L $$aSUPPRESSED
000000230 FMT   L MX
000000230 LDR   L 00000npc^a22^^^^^^^^4500
000000230 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000230 911   L $$aPShKo-ART-MUS-009$$cאוסף שוש קורמוש
000000230 351   L $$cFile Record
000000230 24510 H $$aתצלום - שולי רנד ודן תורן בהופעה
000000230 BAS   L $$aVIS
000000230 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000230 OWN   L $$aNNL
000000230 STA   L $$aSUPPRESSED
000000231 FMT   L MX
000000231 LDR   L 00000npc^a22^^^^^^^^4500
000000231 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000231 911   L $$aPShKo-ART-MUS-010$$cאוסף שוש קורמוש
000000231 351   L $$cFile Record
000000231 24510 H $$aתצלום - מייקל בנסון ואיגי דיין (משינה)
000000231 BAS   L $$aVIS
000000231 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000231 OWN   L $$aNNL
000000231 STA   L $$aSUPPRESSED
000000232 FMT   L MX
000000232 LDR   L 00000npc^a22^^^^^^^^4500
000000232 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000232 911   L $$aPShKo-ART-MUS-011$$cאוסף שוש קורמוש
000000232 351   L $$cFile Record
000000232 24510 H $$aתצלום - דנה ברגר ('בלאגן')
000000232 BAS   L $$aVIS
000000232 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000232 OWN   L $$aNNL
000000232 STA   L $$aSUPPRESSED
000000233 FMT   L MX
000000233 LDR   L 00000npc^a22^^^^^^^^4500
000000233 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000233 911   L $$aPShKo-ART-MUS-012$$cאוסף שוש קורמוש
000000233 351   L $$cFile Record
000000233 24510 H $$aתצלומים - אביב גפן בהופעה
000000233 BAS   L $$aVIS
000000233 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000233 OWN   L $$aNNL
000000233 STA   L $$aSUPPRESSED
000000234 FMT   L MX
000000234 LDR   L 00000npc^a22^^^^^^^^4500
000000234 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000234 911   L $$aPShKo-ART-MUS-013$$cאוסף שוש קורמוש
000000234 351   L $$cFile Record
000000234 24510 H $$aתצלומי פורטרט - ערן צור
000000234 BAS   L $$aVIS
000000234 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000234 OWN   L $$aNNL
000000234 STA   L $$aSUPPRESSED
000000235 FMT   L MX
000000235 LDR   L 00000npc^a22^^^^^^^^4500
000000235 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000235 911   L $$aPShKo-ART-MUS-014$$cאוסף שוש קורמוש
000000235 351   L $$cFile Record
000000235 24510 H $$aתצלומים - הפסנתרן והמנצח דניאל בארנבוים
000000235 BAS   L $$aVIS
000000235 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000235 OWN   L $$aNNL
000000235 STA   L $$aSUPPRESSED
000000236 FMT   L MX
000000236 LDR   L 00000npc^a22^^^^^^^^4500
000000236 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000236 911   L $$aPShKo-ART-ACT$$cאוסף שוש קורמוש
000000236 351   L $$cSeries Record
000000236 24510 H $$aתצלומים - דמויות מהתיאטרון, הקולנוע והטלויזיה
000000236 BAS   L $$aVIS
000000236 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000236 OWN   L $$aNNL
000000236 STA   L $$aSUPPRESSED
000000237 FMT   L MX
000000237 LDR   L 00000npc^a22^^^^^^^^4500
000000237 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000237 911   L $$aPShKo-ART-ACT-001$$cאוסף שוש קורמוש
000000237 351   L $$cFile Record
000000237 24510 H $$aתצלום פורטרט - השחקנית גילה אלמגור
000000237 BAS   L $$aVIS
000000237 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000237 OWN   L $$aNNL
000000237 STA   L $$aSUPPRESSED
000000238 FMT   L MX
000000238 LDR   L 00000npc^a22^^^^^^^^4500
000000238 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000238 911   L $$aPShKo-ART-ACT-002$$cאוסף שוש קורמוש
000000238 351   L $$cFile Record
000000238 24510 H $$aתצלום פורטרט - השחקן משה איבגי
000000238 BAS   L $$aVIS
000000238 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000238 OWN   L $$aNNL
000000238 STA   L $$aSUPPRESSED
000000239 FMT   L MX
000000239 LDR   L 00000npc^a22^^^^^^^^4500
000000239 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000239 911   L $$aPShKo-ART-ACT-003$$cאוסף שוש קורמוש
000000239 351   L $$cFile Record
000000239 24510 H $$aתצלום פורטרט - השחקן יעקב כהן
000000239 BAS   L $$aVIS
000000239 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000239 OWN   L $$aNNL
000000239 STA   L $$aSUPPRESSED
000000240 FMT   L MX
000000240 LDR   L 00000npc^a22^^^^^^^^4500
000000240 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000240 911   L $$aPShKo-ART-ACT-004$$cאוסף שוש קורמוש
000000240 351   L $$cFile Record
000000240 24510 H $$aתצלומי פורטרט - השחקנית קרן מור
000000240 BAS   L $$aVIS
000000240 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000240 OWN   L $$aNNL
000000240 STA   L $$aSUPPRESSED
000000241 FMT   L MX
000000241 LDR   L 00000npc^a22^^^^^^^^4500
000000241 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000241 911   L $$aPShKo-ART-ACT-005$$cאוסף שוש קורמוש
000000241 351   L $$cFile Record
000000241 24510 H $$aתצלום פורטרט - ניקול הלפרין
000000241 BAS   L $$aVIS
000000241 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000241 OWN   L $$aNNL
000000241 STA   L $$aSUPPRESSED
000000242 FMT   L MX
000000242 LDR   L 00000npc^a22^^^^^^^^4500
000000242 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000242 911   L $$aPShKo-ART-ACT-006$$cאוסף שוש קורמוש
000000242 351   L $$cFile Record
000000242 24510 H $$aתצלום פורטרט - ארז טל
000000242 BAS   L $$aVIS
000000242 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000242 OWN   L $$aNNL
000000242 STA   L $$aSUPPRESSED
000000243 FMT   L MX
000000243 LDR   L 00000npc^a22^^^^^^^^4500
000000243 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000243 911   L $$aPShKo-ART-ACT-007$$cאוסף שוש קורמוש
000000243 351   L $$cFile Record
000000243 24510 H $$aתצלומי פורטרט - דידי הררי
000000243 BAS   L $$aVIS
000000243 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000243 OWN   L $$aNNL
000000243 STA   L $$aSUPPRESSED
000000244 FMT   L MX
000000244 LDR   L 00000npc^a22^^^^^^^^4500
000000244 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000244 911   L $$aPShKo-ART-ACT-008$$cאוסף שוש קורמוש
000000244 351   L $$cFile Record
000000244 24510 H $$aתצלומים - דמויות לא מזוהות, אומנויות הבמה
000000244 BAS   L $$aVIS
000000244 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000244 OWN   L $$aNNL
000000244 STA   L $$aSUPPRESSED
