911##a	911##c	351##c	LDR	008	24500a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
ArHb-001-044-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-045	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז מדעים ואמנויות בבית ספר הבשור, מועצה אזרורית חבל הבשור"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז תרבות בקיבוץ החותרים, אולם כולל (אולם ספורט) בקיבוץ נען וחדר אוכל במיקום לא מזוהה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה לחדר אוכל במיקום לא ידוע	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	מרכז תרבות בקיבוץ החותרים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-008	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-009	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-010	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-011	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אולם כולל, נען"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-046-012	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אולם כולל, נען"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-047	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בודקה (ביתן שומר), רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-047-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בודקה (ביתן שומר), רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-048	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	פרויקט לא ידוע	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-049	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"פרטים לתעלת איורור, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-050	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון 1000, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-051	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"חדר אוכל, צובה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-052	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	פרויקט לא ידוע	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-053	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תוספת למפעל 'ישראלייזר', רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-054	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מזכירות, רעים ומרכז ללימודי מחשב, אורנים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-054-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מזכירות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-054-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מזכירות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-054-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מזכירות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-054-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מזכירות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-055	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שכונת נעורים, קיבוץ רביבים ואולם ספורט, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-056	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה להגדלת דירות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-057	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מחסן במפעל 'ישראלייזר', רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-058	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בריכת שחיה, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-059	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז תנועתי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-060	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	פרויקט לא ידוע	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-061	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אנדרטת הנח""ל, פרדס חנה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-061-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אנדרטת הנח""ל, פרדס חנה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-061-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אנדרטת הנח""ל, פרדס חנה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-061-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אנדרטת הנח""ל, פרדס חנה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-061-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אנדרטת הנח""ל, פרדס חנה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-062-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון מעון למתנדבים בבית חולים 'אלי""ן', ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-063	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרפאת שיניים, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-064	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מחסן באזור מלאכה, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-065	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון גדל ארבעה בניינים, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-066	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תכניות בינוי לשכונה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-067	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שכונת מגורים, צובה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-067-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שכונת מגורים, צובה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-067-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שכונת מגורים, צובה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-067-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שכונת מגורים, צובה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-067-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שכונת מגורים, צובה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-067-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שכונת מגורים, צובה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-068	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	הצעת התאמה למרכז הקונגרסים בבית יגאל אלון	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז ספורט ופנאי ומגורי צוות בבית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז ספורט ופנאי ליד בית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז ספורט ופנאי ליד בית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מגורי צוות בבית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז ספורט ופנאי ליד בית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז ספורט ופנאי ליד בית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז ספורט ופנאי ליד בית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-069-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז ספורט ופנאי ליד בית החולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אומנויות, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-070-008	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז אמנויות במרכז אשכול, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-071	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	בתי משפחות בקיבוץ רעים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-072	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עותקי מקרא לתכניות מפורטות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-073-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"יד טבנקין בסמינר אפעל, רמת אפעל"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-074	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	בתי משפחות בקיבוץ רעים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-075	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית חולים אלי""ן, ירושלים I"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-075-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית חולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-075-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית חולים אלי""ן, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-076	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מפעל ""ישראלייזר"", רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-077	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	בריכה בקיבוץ רעים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-078	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מפעל ""ישראלייזר"", רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-079	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	בית כנסת בחבל מעון	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-079-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית הכנסת העתיק במעון, מועצה אזורית אשכול"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
